state,code,btu_2019,2020_btu,2021
NH,HYEGB,13011,10768,9065
NH,HYICB,0,0,0
NH,HYTCB,13011,10768,9065
NH,HYTXB,0,0,0
NH,IQICB,0,0,0
NH,IQTCB,0,0,0
NH,IYICB,0,0,0
NH,IYTCB,0,0,0
NH,JFACB,3792,3092,3517
NH,JFTCB,3792,3092,3517
NH,JFTXB,3792,3092,3517
NH,KSCCB,78,58,46
NH,KSICB,1,0,4
NH,KSRCB,570,608,429
NH,KSTCB,649,665,479
NH,KSTXB,649,665,479
NH,LOACB,0,0,0
NH,LOCCB,29759,27170,27354
NH,LOICB,13375,12632,12847
NH,LORCB,31330,32299,32185
NH,LOTCB,74463,72100,72385
NH,LOTXB,74463,72100,72385
NH,LUACB,468,410,433
NH,LUICB,335,318,356
NH,LUTCB,802,727,789
NH,LUTXB,802,727,789
NH,MBICB,0,0,0
NH,MGACB,84552,71631,78133
NH,MGCCB,1632,1642,1655
NH,MGICB,932,939,929
NH,MGTCB,87116,74212,80717
NH,MGTXB,87116,74212,80717
NH,MMTCB,80890,68877,74868
NH,MSICB,0,0,0
NH,NAICB,0,0,0
NH,NGACB,192,178,299
NH,NGCCB,10459,9330,9641
NH,NGEIB,26276,26883,33120
NH,NGGBP,1662,1643,1643
NH,NGICB,10148,9595,9377
NH,NGRCB,8291,7644,7679
NH,NGTCB,55366,53630,60116
NH,NGTPB,40.7,38.9,43.3
NH,NGTXB,29090,26747,26996
NH,NNTCB,55366,53630,60116
NH,NUEGB,113890,103052,102957
NH,NUETB,113890,103052,102957
NH,NUGBP,1250,1248,1248
NH,OHICB,0,0,0
NH,OJGBP,0,0,0
NH,OMTCB,29,26,27
NH,OPACB,0,0,230
NH,OPICB,29,26,27
NH,OPTCB,29,26,257
NH,OPTXB,29,26,257
NH,OTGBP,0,0,0
NH,P1ICB,3057,3730,3588
NH,P1TCB,4285,4899,4827
NH,P1TXB,4285,4899,4827
NH,PAACB,102874,89413,98385
NH,PACCB,13413,12210,12950
NH,PAEIB,205,261,516
NH,PAGBP,94,94,94
NH,PAICB,6811,7441,7106
NH,PARCB,35829,33492,29056
NH,PATCB,159133,142817,148013
NH,PATPB,116.9,103.6,106.7
NH,PATXB,158928,142556,147497
NH,PCCCB,0,0,0
NH,PCEIB,0,0,0
NH,PCICB,0,0,0
NH,PCTCB,0,0,0
NH,PCTXB,0,0,0
NH,PLICB,0,0,0
NH,PMTCB,152435,136963,141670
NH,PPICB,0,0,0
NH,PPTCB,0,0,0
NH,PQACB,9,17,9
NH,PQCCB,5539,5107,5357
NH,PQICB,392,394,382
NH,PQRCB,10712,9577,9343
NH,PQTCB,16652,15095,15091
NH,PQTXB,16652,15095,15091
NH,PYICB,0,0,0
NH,PYTCB,0,0,0
NH,REACB,6513,5662,6062
NH,RECCB,2939,2992,3174
NH,REEIB,34992,27507,26470
NH,REGBP,957,959,944
NH,REICB,3610,3585,3330
NH,RERCB,14340,11473,11380
NH,RETCB,62394,51219,50415
NH,RFACB,0,0,0
NH,RFCCB,1023,700,1069
NH,RFEIB,134,53,174
NH,RFICB,243,146,159
NH,RFTCB,1400,899,1402
NH,RFTXB,1266,846,1228
NH,SFCCB,0,0,0
NH,SFEIB,0,0,0
NH,SFINB,0,0,0
NH,SFRCB,0,0,0
NH,SFTCB,0,0,0
NH,SGICB,0,0,0
NH,SNICB,21,19,18
NH,SOCCB,364,463,641
NH,SOEGB,0,34,33
NH,SOGBP,0,2,2
NH,SOICB,67,83,95
NH,SORCB,797,903,1046
NH,SOTCB,1228,1483,1814
NH,SOTXB,1228,1449,1782
NH,TEACB,103066,89591,98684
NH,TEAPB,75.7,65,71.1
NH,TECCB,71060,65334,67011
NH,TECPB,52.2,47.4,48.3
NH,TEEIB,179545,159221,166322
NH,TEICB,40442,39577,39172
NH,TEIPB,29.7,28.7,28.2
NH,TERCB,105167,101252,96786
NH,TERPB,77.3,73.4,69.8
NH,TETCB,319734,295747,301559
NH,TETGR,4.16,3.9,3.63
NH,TETPB,235,214.5,217.3
NH,TETXB,319735,295754,301653
NH,TNACB,103066,89591,98684
NH,TNCCB,41301,38164,39657
NH,TNICB,27067,26946,26326
NH,TNRCB,73837,68953,64602
NH,TNTXB,245272,223653,229268
NH,TPOPP,1361,1379,1388
NH,UOICB,0,0,0
NH,USICB,0,0,0
NH,WDCCB,1951,1886,1849
NH,WDEIB,16412,10407,11094
NH,WDGBP,210,210,195
NH,WDICB,2068,2068,2068
NH,WDRCB,13514,10541,10305
NH,WDTCB,33944,24900,25315
NH,WSCCB,508,526,564
NH,WSEIB,1713,1696,1819
NH,WSGBP,31,31,31
NH,WSICB,1404,1362,1092
NH,WSTCB,3624,3584,3475
NH,WWCCB,2459,2412,2413
NH,WWEIB,18124,12103,12913
NH,WWICB,3472,3430,3160
NH,WWTCB,37569,28485,28790
NH,WWTXB,19445,16382,15878
NH,WXICB,8,7,9
NH,WYCCB,0,0,0
NH,WYEGB,3857,4602,4459
NH,WYGBP,212,212,212
NH,WYICB,0,0,0
NH,WYTCB,3857,4602,4459
NH,WYTXB,0,0,0
NH,ZWCDP,329,416,381
NH,ZWHDP,7731,6910,6792
NJ,ABICB,-27,-16,-17
NJ,ARICB,23923,21361,22413
NJ,ARTCB,23923,21361,22413
NJ,ARTXB,23923,21361,22413
NJ,AVACB,286,255,297
NJ,AVTCB,286,255,297
NJ,AVTXB,286,255,297
NJ,B1ACB,0,0,0
NJ,B1TCB,0,0,0
NJ,BDACB,1717,1742,1497
NJ,BDLCB,0,0,0
NJ,BDTCB,1717,1742,1497
NJ,BFLCB,0,0,0
NJ,BFTCB,35656,28914,31954
NJ,BMTCB,52416,44783,47472
NJ,BQICB,0,0,0
NJ,BQTCB,0,0,0
NJ,BTGBP,42,42,43
NJ,BYICB,0,0,0
NJ,BYTCB,0,0,0
NJ,CLACB,0,0,0
NJ,CLCCB,0,0,0
NJ,CLEIB,13780,12144,12586
NJ,CLGBP,463,463,463
NJ,CLICB,0,0,0
NJ,CLKCB,0,0,0
NJ,CLOCB,0,0,0
NJ,CLRCB,0,0,0
NJ,CLTCB,13780,12144,12586
NJ,CLTXB,0,0,0
NJ,COICB,0,0,0
NJ,DFACB,123796,116231,113674
NJ,DFCCB,9488,6621,10251
NJ,DFEIB,430,204,225
NJ,DFICB,9934,8621,10633
NJ,DFRCB,24086,19841,23994
NJ,DFTCB,167734,151518,158777
NJ,DFTXB,167304,151314,158552
NJ,DKEIB,430,204,225
NJ,DMTCB,163052,146736,156746
NJ,ELEXB,0,0,0
NJ,ELGBP,17267,17424,17471
NJ,ELIMB,0,0,0
NJ,ELISB,86468,153923,159470
NJ,ELNIB,0,0,0
NJ,EMACB,32658,25869,29135
NJ,EMCCB,803,816,830
NJ,EMICB,478,487,492
NJ,EMLCB,0,0,0
NJ,EMTCB,33939,27172,30457
NJ,EQICB,0,0,0
NJ,EQTCB,0,0,0
NJ,ESACB,1028,923,851
NJ,ESCCB,129699,120497,123300
NJ,ESICB,23850,22981,22497
NJ,ESRCB,97626,101257,102668
NJ,ESTCB,252204,245658,249316
NJ,ESTXB,252204,245658,249316
NJ,EYICB,0,0,0
NJ,EYTCB,0,0,0
NJ,FFGBP,12242,12327,12303
NJ,FFTCB,1647349,1377500,1460492
NJ,FNICB,0,0,0
NJ,FOICB,0,0,0
NJ,FSICB,0,0,0
NJ,GDPRV,637630.4,620085.9,682945.9
NJ,GDPRX,559649,535324,566893
NJ,GECCB,0,0,0
NJ,GEEGB,0,0,0
NJ,GEGBP,0,0,0
NJ,GEICB,0,0,0
NJ,GERCB,466,466,466
NJ,GETCB,466,466,466
NJ,GETXB,466,466,466
NJ,HLACB,156,185,165
NJ,HLCCB,1106,1648,1627
NJ,HLICB,17585,17676,17927
NJ,HLRCB,4808,3866,4094
NJ,HLTCB,23655,23375,23814
NJ,HLTXB,23655,23375,23814
NJ,HPGBP,420,420,420
NJ,HVGBP,12,12,12
NJ,HYCCB,0,0,0
NJ,HYEGB,236,135,161
NJ,HYICB,0,0,0
NJ,HYTCB,236,135,161
NJ,HYTXB,0,0,0
NJ,IQICB,0,0,0
NJ,IQTCB,0,0,0
NJ,IYICB,0,0,0
NJ,IYTCB,0,0,0
NJ,JFACB,123151,55875,80112
NJ,JFTCB,123151,55875,80112
NJ,JFTXB,123151,55875,80112
NJ,KSCCB,49,34,27
NJ,KSICB,32,29,27
NJ,KSRCB,32,30,37
NJ,KSTCB,113,94,90
NJ,KSTXB,113,94,90
NJ,LOACB,1834,1706,1593
NJ,LOCCB,231334,222862,230754
NJ,LOICB,42539,42504,42102
NJ,LORCB,174127,187278,192142
NJ,LOTCB,449834,454351,466592
NJ,LOTXB,449834,454351,466592
NJ,LUACB,3048,2842,2701
NJ,LUICB,1915,1775,1920
NJ,LUTCB,4964,4617,4621
NJ,LUTXB,4964,4617,4621
NJ,MBICB,0,0,0
NJ,MGACB,450949,354447,396159
NJ,MGCCB,11082,11177,11290
NJ,MGICB,6603,6674,6686
NJ,MGTCB,468635,372298,414134
NJ,MGTXB,468635,372298,414134
NJ,MMTCB,434696,345126,383677
NJ,MSICB,5559,5266,5270
NJ,NAICB,0,0,0
NJ,NGACB,9375,7378,8167
NJ,NGCCB,161814,143787,156038
NJ,NGEIB,303045,234082,228799
NJ,NGGBP,11492,11528,11703
NJ,NGICB,67700,61125,62574
NJ,NGRCB,248751,232559,241440
NJ,NGTCB,790685,678931,697019
NJ,NGTPB,88.9,73.2,75.2
NJ,NGTXB,487641,444849,468220
NJ,NNTCB,790685,678931,697019
NJ,NUEGB,278147,279308,293972
NJ,NUETB,278147,279308,293972
NJ,NUGBP,3467,3457,3457
NJ,OHICB,16206,16206,16206
NJ,OJGBP,29,29,29
NJ,OMTCB,44296,38410,38025
NJ,OPACB,0,0,862
NJ,OPICB,44296,38410,38025
NJ,OPTCB,44296,38410,38887
NJ,OPTXB,44296,38410,38887
NJ,OTGBP,11,11,11
NJ,P1ICB,90155,76058,77611
NJ,P1TCB,93571,79220,81535
NJ,P1TXB,93571,79220,81535
NJ,PAACB,706147,565928,619829
NJ,PACCB,21725,19480,23201
NJ,PAEIB,430,204,225
NJ,PAGBP,258,308,108
NJ,PAICB,124278,109029,112857
NJ,PARCB,28925,23737,28125
NJ,PATCB,881506,718378,784237
NJ,PATPB,99.1,77.5,84.6
NJ,PATXB,881076,718175,784012
NJ,PCCCB,0,0,0
NJ,PCEIB,0,0,0
NJ,PCICB,19988,14483,15227
NJ,PCTCB,19988,14483,15227
NJ,PCTXB,19988,14483,15227
NJ,PLICB,0,0,0
NJ,PMTCB,842885,686425,750887
NJ,PPICB,0,0,0
NJ,PPTCB,0,0,0
NJ,PQACB,156,185,165
NJ,PQCCB,1106,1648,1627
NJ,PQICB,1379,1471,1721
NJ,PQRCB,4808,3866,4094
NJ,PQTCB,7449,7170,7608
NJ,PQTXB,7449,7170,7608
NJ,PYICB,16206,16206,16206
NJ,PYTCB,16206,16206,16206
NJ,REACB,34375,27611,30632
NJ,RECCB,14060,15194,15960
NJ,REEIB,20168,20349,20856
NJ,REGBP,1086,1167,1238
NJ,REICB,2417,2900,3013
NJ,RERCB,13973,14708,15391
NJ,RETCB,84994,80762,85852
NJ,RFACB,4760,36092,25859
NJ,RFCCB,0,0,6
NJ,RFEIB,0,0,0
NJ,RFICB,0,0,0
NJ,RFTCB,4760,36092,25865
NJ,RFTXB,4760,36092,25865
NJ,SFCCB,0,0,0
NJ,SFEIB,0,0,0
NJ,SFINB,0,0,0
NJ,SFRCB,0,0,0
NJ,SFTCB,0,0,0
NJ,SGICB,34228,28007,30413
NJ,SNICB,1245,1127,1057
NJ,SOCCB,10351,11408,12143
NJ,SOEGB,9033,10154,10992
NJ,SOGBP,857,950,1024
NJ,SOICB,1459,1805,1848
NJ,SORCB,10838,11835,12595
NJ,SOTCB,31680,35203,37578
NJ,SOTXB,22647,25048,26587
NJ,TEACB,718385,575934,630440
NJ,TEAPB,80.8,62.1,68
NJ,TECCB,557830,521004,548423
NJ,TECPB,62.7,56.2,59.2
NJ,TEEIB,615570,546086,556438
NJ,TEICB,260307,238053,242551
NJ,TEIPB,29.3,25.7,26.2
NJ,TERCB,563403,559541,579767
NJ,TERPB,63.4,60.3,62.6
NJ,TETCB,2096958,1891493,1999786
NJ,TETGR,3.75,3.53,3.53
NJ,TETPB,235.8,204,215.8
NJ,TETXB,2099925,1894532,2001182
NJ,TNACB,716551,574228,628848
NJ,TNCCB,326497,298142,317669
NJ,TNICB,217767,195549,200449
NJ,TNRCB,389276,372262,387625
NJ,TNTXB,1650090,1440181,1534590
NJ,TPOPP,8891,9272,9268
NJ,UOICB,3034,3799,1010
NJ,USICB,0,0,0
NJ,WDCCB,385,431,418
NJ,WDEIB,0,0,0
NJ,WDGBP,0,0,0
NJ,WDICB,249,249,249
NJ,WDRCB,2669,2408,2330
NJ,WDTCB,3303,3087,2997
NJ,WSCCB,2522,2539,2568
NJ,WSEIB,10703,9885,9528
NJ,WSGBP,209,197,194
NJ,WSICB,232,359,424
NJ,WSTCB,13457,12782,12521
NJ,WWCCB,2907,2970,2986
NJ,WWEIB,10703,9885,9528
NJ,WWICB,481,608,673
NJ,WWTCB,16761,15869,15518
NJ,WWTXB,6057,5985,5990
NJ,WXICB,257,227,291
NJ,WYCCB,0,0,0
NJ,WYEGB,196,175,174
NJ,WYGBP,8,8,8
NJ,WYICB,0,0,0
NJ,WYTCB,196,175,174
NJ,WYTXB,0,0,0
NJ,ZWCDP,1025,1026,1024
NJ,ZWHDP,5083,4609,4752
NM,ABICB,-9,-5,-5
NM,ARICB,7588,8230,8396
NM,ARTCB,7588,8230,8396
NM,ARTXB,7588,8230,8396
NM,AVACB,202,173,193
NM,AVTCB,202,173,193
NM,AVTXB,202,173,193
NM,B1ACB,0,0,0
NM,B1TCB,0,0,0
NM,BDACB,2226,2192,1846
NM,BDLCB,0,0,0
NM,BDTCB,2226,2192,1846
NM,BFLCB,0,0,0
NM,BFTCB,11031,10136,10832
NM,BMTCB,26378,21828,23375
NM,BQICB,0,0,0
NM,BQTCB,0,0,0
NM,BTGBP,2,2,2
NM,BYICB,0,0,0
NM,BYTCB,0,0,0
NM,CLACB,0,0,0
NM,CLCCB,0,0,0
NM,CLEIB,150010,137412,131834
NM,CLGBP,2640,2387,2387
NM,CLICB,1458,1557,1394
NM,CLKCB,0,0,0
NM,CLOCB,1458,1557,1394
NM,CLRCB,0,0,0
NM,CLTCB,151468,138968,133228
NM,CLTXB,1458,1557,1394
NM,COICB,0,0,0
NM,DFACB,93943,93746,100594
NM,DFCCB,1713,1318,1326
NM,DFEIB,4046,387,384
NM,DFICB,13024,8915,12113
NM,DFRCB,11,10,7
NM,DFTCB,112737,104377,114423
NM,DFTXB,108690,103990,114040
NM,DKEIB,4046,387,384
NM,DMTCB,109154,100477,112599
NM,ELEXB,0,0,0
NM,ELGBP,8770,9098,10806
NM,ELIMB,0,0,0
NM,ELISB,-87359,-76871,-80159
NM,ELNIB,0,0,0
NM,EMACB,8447,7580,8637
NM,EMCCB,143,146,149
NM,EMICB,214,218,200
NM,EMLCB,0,0,0
NM,EMTCB,8804,7944,8986
NM,EQICB,0,0,0
NM,EQTCB,0,0,0
NM,ESACB,0,0,0
NM,ESCCB,30806,28684,29534
NM,ESICB,30639,31009,32924
NM,ESRCB,23446,24846,24185
NM,ESTCB,84891,84540,86643
NM,ESTXB,84891,84540,86643
NM,EYICB,0,0,0
NM,EYTCB,0,0,0
NM,FFGBP,5963,5707,5702
NM,FFTCB,719610,668389,680481
NM,FNICB,0,0,0
NM,FOICB,0,0,0
NM,FSICB,0,0,0
NM,GDPRV,102027.5,98790,109582.8
NM,GDPRX,94897,92496,93625
NM,GECCB,72,72,72
NM,GEEGB,517,467,450
NM,GEGBP,9,9,9
NM,GEICB,241,241,241
NM,GERCB,55,55,55
NM,GETCB,885,835,818
NM,GETXB,368,368,368
NM,HLACB,11,70,10
NM,HLCCB,1866,1404,1813
NM,HLICB,479,550,589
NM,HLRCB,4804,4870,5034
NM,HLTCB,7161,6894,7446
NM,HLTXB,7161,6894,7446
NM,HPGBP,0,0,0
NM,HVGBP,83,83,83
NM,HYCCB,0,0,0
NM,HYEGB,1408,1777,1087
NM,HYICB,0,0,0
NM,HYTCB,1408,1777,1087
NM,HYTXB,0,0,0
NM,IQICB,0,0,0
NM,IQTCB,0,0,0
NM,IYICB,0,0,0
NM,IYTCB,0,0,0
NM,JFACB,8126,5565,6325
NM,JFTCB,8126,5565,6325
NM,JFTXB,8126,5565,6325
NM,KSCCB,0,4,1
NM,KSICB,0,0,1
NM,KSRCB,0,1,0
NM,KSTCB,1,6,1
NM,KSTXB,1,6,1
NM,LOACB,0,0,0
NM,LOCCB,59532,54242,54773
NM,LOICB,59207,58638,61061
NM,LORCB,45307,46985,44854
NM,LOTCB,164046,159865,160688
NM,LOTXB,164046,159865,160688
NM,LUACB,1316,1232,1333
NM,LUICB,1304,1378,1165
NM,LUTCB,2620,2610,2498
NM,LUTXB,2620,2610,2498
NM,MBICB,0,0,0
NM,MGACB,116635,103854,117434
NM,MGCCB,1979,1996,2028
NM,MGICB,2958,2991,2719
NM,MGTCB,121573,108841,122181
NM,MGTXB,121573,108841,122181
NM,MMTCB,112769,100897,113195
NM,MSICB,71,67,67
NM,NAICB,0,0,0
NM,NGACB,12798,13649,11478
NM,NGCCB,30591,26167,27795
NM,NGEIB,106565,102288,84401
NM,NGGBP,3275,3274,3128
NM,NGICB,111870,112407,124632
NM,NGRCB,43714,37525,36683
NM,NGTCB,305538,292036,284989
NM,NGTPB,145.5,137.9,134.6
NM,NGTXB,198973,189749,200588
NM,NNTCB,305538,292036,284989
NM,NUEGB,0,0,0
NM,NUETB,0,0,0
NM,NUGBP,0,0,0
NM,OHICB,0,0,0
NM,OJGBP,0,0,0
NM,OMTCB,12268,10427,9713
NM,OPACB,0,0,1063
NM,OPICB,12268,10427,9713
NM,OPTCB,12268,10427,10776
NM,OPTXB,12268,10427,10776
NM,OTGBP,1,1,1
NM,P1ICB,23877,22141,21172
NM,P1TCB,25396,23552,23762
NM,P1TXB,25396,23552,23762
NM,PAACB,220233,204639,226951
NM,PACCB,5559,4722,5168
NM,PAEIB,4046,387,384
NM,PAGBP,48,46,187
NM,PAICB,40338,34598,36594
NM,PARCB,4816,4882,5041
NM,PATCB,274992,249228,274138
NM,PATPB,131,117.6,129.5
NM,PATXB,270946,248841,273754
NM,PCCCB,0,0,0
NM,PCEIB,0,0,0
NM,PCICB,2716,2106,1899
NM,PCTCB,2716,2106,1899
NM,PCTXB,2716,2106,1899
NM,PLICB,0,0,0
NM,PMTCB,262605,237384,262264
NM,PPICB,0,0,0
NM,PPTCB,0,0,0
NM,PQACB,11,70,10
NM,PQCCB,1866,1404,1813
NM,PQICB,479,550,589
NM,PQRCB,4804,4870,5034
NM,PQTCB,7161,6894,7446
NM,PQTXB,7161,6894,7446
NM,PYICB,0,0,0
NM,PYTCB,0,0,0
NM,REACB,10673,9772,10483
NM,RECCB,2910,2786,3147
NM,REEIB,75675,81190,110872
NM,REGBP,2805,3388,5101
NM,REICB,551,551,532
NM,RERCB,15231,12214,13595
NM,RETCB,105040,106513,138630
NM,RFACB,0,0,0
NM,RFCCB,0,0,0
NM,RFEIB,0,0,0
NM,RFICB,0,0,0
NM,RFTCB,0,0,0
NM,RFTXB,0,0,0
NM,SFCCB,0,0,0
NM,SFEIB,0,0,0
NM,SFINB,0,0,0
NM,SFRCB,0,0,0
NM,SFTCB,0,0,0
NM,SGICB,11205,9121,9332
NM,SNICB,0,0,0
NM,SOCCB,780,842,1059
NM,SOEGB,12155,15330,15475
NM,SOGBP,672,734,739
NM,SOICB,12,11,10
NM,SORCB,2090,2556,3229
NM,SOTCB,15037,18739,19774
NM,SOTXB,2882,3409,4299
NM,TEACB,233032,218289,238430
NM,TEAPB,111,103,112.6
NM,TECCB,129255,116456,120268
NM,TECPB,61.6,55,56.8
NM,TEEIB,336296,321276,327491
NM,TEICB,243848,238542,256938
NM,TEIPB,116.1,112.6,121.4
NM,TERCB,132514,126452,124359
NM,TERPB,63.1,59.7,58.8
NM,TETCB,737292,698030,738952
NM,TETGR,7.77,7.55,7.89
NM,TETPB,351.2,329.5,349.1
NM,TETXB,738649,699739,739994
NM,TNACB,233032,218289,238430
NM,TNCCB,69724,62214,65495
NM,TNICB,184641,179904,195877
NM,TNRCB,87206,79467,79504
NM,TNTXB,574602,539873,579305
NM,TPOPP,2100,2118,2117
NM,UOICB,993,1237,310
NM,USICB,0,0,0
NM,WDCCB,1889,1718,1850
NM,WDEIB,0,0,0
NM,WDGBP,0,0,0
NM,WDICB,18,18,18
NM,WDRCB,13087,9603,10311
NM,WDTCB,14994,11339,12178
NM,WSCCB,0,0,0
NM,WSEIB,288,289,301
NM,WSGBP,5,5,5
NM,WSICB,66,64,63
NM,WSTCB,354,353,364
NM,WWCCB,1889,1718,1850
NM,WWEIB,288,289,301
NM,WWICB,83,81,81
NM,WWTCB,15348,11692,12542
NM,WWTXB,15059,11403,12241
NM,WXICB,8,7,9
NM,WYCCB,26,8,17
NM,WYEGB,61307,63327,93559
NM,WYGBP,2036,2558,4266
NM,WYICB,0,0,0
NM,WYTCB,61333,63334,93576
NM,WYTXB,26,8,17
NM,ZWCDP,1109,1248,1065
NM,ZWHDP,4596,4189,4210
NV,ABICB,0,0,0
NV,ARICB,7197,7555,8005
NV,ARTCB,7197,7555,8005
NV,ARTXB,7197,7555,8005
NV,AVACB,234,216,225
NV,AVTCB,234,216,225
NV,AVTXB,234,216,225
NV,B1ACB,0,0,0
NV,B1TCB,0,0,0
NV,BDACB,1063,1063,1063
NV,BDLCB,0,0,0
NV,BDTCB,1063,1063,1063
NV,BFLCB,0,0,0
NV,BFTCB,11765,10320,11526
NV,BMTCB,15870,13689,14762
NV,BQICB,0,0,0
NV,BQTCB,0,0,0
NV,BTGBP,0,0,125
NV,BYICB,0,0,0
NV,BYTCB,0,0,0
NV,CLACB,0,0,0
NV,CLCCB,0,0,0
NV,CLEIB,30498,21879,30266
NV,CLGBP,740,740,740
NV,CLICB,6678,5899,5643
NV,CLKCB,0,0,0
NV,CLOCB,6678,5899,5643
NV,CLRCB,0,0,0
NV,CLTCB,37177,27778,35910
NV,CLTXB,6678,5899,5643
NV,COICB,0,0,0
NV,DFACB,51159,51023,52255
NV,DFCCB,2571,2281,2162
NV,DFEIB,142,75,92
NV,DFICB,22194,11737,17450
NV,DFRCB,266,258,274
NV,DFTCB,76332,65375,72233
NV,DFTXB,76189,65299,72141
NV,DKEIB,142,75,92
NV,DMTCB,74412,63273,71298
NV,ELEXB,0,0,0
NV,ELGBP,11938,12103,12863
NV,ELIMB,0,0,0
NV,ELISB,-5619,-106,-4631
NV,ELNIB,0,0,0
NV,EMACB,10212,8759,9969
NV,EMCCB,318,323,328
NV,EMICB,172,175,167
NV,EMLCB,0,0,0
NV,EMTCB,10702,9257,10463
NV,EQICB,0,0,0
NV,EQTCB,0,0,0
NV,ESACB,27,14,18
NV,ESCCB,39856,40889,41946
NV,ESICB,42396,40687,42171
NV,ESRCB,43904,48865,49042
NV,ESTCB,126184,130454,133177
NV,ESTXB,126184,130454,133177
NV,EYICB,0,0,0
NV,EYTCB,0,0,0
NV,FFGBP,7822,7822,7822
NV,FFTCB,659206,583697,625987
NV,FNICB,0,0,0
NV,FOICB,0,0,0
NV,FSICB,0,0,0
NV,GDPRV,182186.3,172562.6,194486.6
NV,GDPRX,156959,146493,159567
NV,GECCB,783,783,783
NV,GEEGB,34787,33323,34646
NV,GEGBP,567,570,595
NV,GEICB,416,416,416
NV,GERCB,349,349,349
NV,GETCB,36335,34870,36194
NV,GETXB,1548,1548,1548
NV,HLACB,36,16,32
NV,HLCCB,1459,1236,1861
NV,HLICB,1347,1005,779
NV,HLRCB,2006,2339,2259
NV,HLTCB,4849,4596,4930
NV,HLTXB,4849,4596,4930
NV,HPGBP,0,0,0
NV,HVGBP,1051,1052,1052
NV,HYCCB,0,0,0
NV,HYEGB,19952,16862,17195
NV,HYICB,0,0,0
NV,HYTCB,19952,16862,17195
NV,HYTXB,0,0,0
NV,IQICB,0,0,0
NV,IQTCB,0,0,0
NV,IYICB,0,0,0
NV,IYTCB,0,0,0
NV,JFACB,79406,48910,65340
NV,JFTCB,79406,48910,65340
NV,JFTXB,79406,48910,65340
NV,KSCCB,12,0,5
NV,KSICB,0,0,0
NV,KSRCB,4,4,3
NV,KSTCB,16,5,7
NV,KSTXB,16,5,7
NV,LOACB,44,21,29
NV,LOCCB,63580,63991,66072
NV,LOICB,67632,63676,66425
NV,LORCB,70038,76475,77249
NV,LOTCB,201294,204163,209775
NV,LOTXB,201294,204163,209775
NV,LUACB,1042,925,972
NV,LUICB,908,932,1127
NV,LUTCB,1950,1857,2099
NV,LUTXB,1950,1857,2099
NV,MBICB,0,0,0
NV,MGACB,141010,120010,135545
NV,MGCCB,4391,4423,4464
NV,MGICB,2377,2400,2264
NV,MGTCB,147778,126833,142273
NV,MGTXB,147778,126833,142273
NV,MMTCB,137076,117576,131810
NV,MSICB,0,0,0
NV,NAICB,0,0,0
NV,NGACB,5805,5219,4778
NV,NGCCB,36642,26795,31848
NV,NGEIB,201667,210995,203924
NV,NGGBP,7075,7075,7075
NV,NGICB,21540,19991,18196
NV,NGRCB,49909,47715,46467
NV,NGTCB,315564,310715,305212
NV,NGTPB,102.1,99.7,97
NV,NGTXB,113896,99720,101288
NV,NNTCB,315564,310715,305212
NV,NUEGB,0,0,0
NV,NUETB,0,0,0
NV,NUGBP,0,0,0
NV,OHICB,0,0,0
NV,OJGBP,0,0,0
NV,OMTCB,1326,1217,1151
NV,OPACB,0,0,612
NV,OPICB,1326,1217,1151
NV,OPTCB,1326,1217,1763
NV,OPTXB,1326,1217,1763
NV,OTGBP,7,7,7
NV,P1ICB,9432,9703,10282
NV,P1TCB,10723,10849,12099
NV,P1TXB,10723,10849,12099
NV,PAACB,272888,221100,254982
NV,PACCB,8432,7941,8492
NV,PAEIB,142,75,92
NV,PAGBP,6,6,6
NV,PAICB,35350,24846,30775
NV,PARCB,2276,2601,2535
NV,PATCB,319088,256563,296875
NV,PATPB,103.2,82.3,94.4
NV,PATXB,318946,256488,296784
NV,PCCCB,0,0,0
NV,PCEIB,0,0,0
NV,PCICB,0,0,0
NV,PCTCB,0,0,0
NV,PCTXB,0,0,0
NV,PLICB,0,0,0
NV,PMTCB,306466,245204,284865
NV,PPICB,0,0,0
NV,PPTCB,0,0,0
NV,PQACB,36,16,32
NV,PQCCB,1459,1236,1861
NV,PQICB,1347,1005,779
NV,PQRCB,2006,2339,2259
NV,PQTCB,4849,4596,4930
NV,PQTXB,4849,4596,4930
NV,PYICB,0,0,0
NV,PYTCB,0,0,0
NV,REACB,11275,9822,11031
NV,RECCB,3050,3056,3011
NV,REEIB,100788,101774,113302
NV,REGBP,4110,4275,4910
NV,REICB,1065,1081,1102
NV,RERCB,8845,9782,11502
NV,RETCB,125022,125514,139948
NV,RFACB,0,0,0
NV,RFCCB,0,0,0
NV,RFEIB,0,0,0
NV,RFICB,0,0,0
NV,RFTCB,0,0,0
NV,RFTXB,0,0,0
NV,SFCCB,0,0,0
NV,SFEIB,0,0,0
NV,SFINB,0,0,0
NV,SFRCB,0,0,0
NV,SFTCB,0,0,0
NV,SGICB,164,156,170
NV,SNICB,1148,1039,975
NV,SOCCB,1560,1579,1532
NV,SOEGB,42213,47933,57754
NV,SOGBP,2331,2493,3104
NV,SOICB,358,371,402
NV,SORCB,5802,7361,9103
NV,SOTCB,49933,57245,68791
NV,SOTXB,7720,9312,11036
NV,TEACB,278764,226353,259806
NV,TEAPB,90.2,72.7,82.6
NV,TECCB,151243,142349,151042
